frame.time,ip.src,udp.dstport
"2011-01-01 15:41:07","211.138.238.198","1434"
"2011-01-01 15:45:09","217.149.5.169","1434"
"2011-01-01 15:50:21","211.138.238.198","1434"
"2011-01-01 15:52:47","60.161.78.155","1434"
"2011-01-01 15:57:37","122.154.101.47","1434"
"2011-01-01 15:59:35","211.138.238.198","1434"
"2011-01-01 16:02:12","60.161.78.155","1434"
"2011-01-01 16:08:49","211.138.238.198","1434"
"2011-01-01 16:11:37","60.161.78.155","1434"
"2011-01-01 16:18:03","211.138.238.198","1434"
"2011-01-01 16:25:28","122.154.101.47","1434"
"2011-01-01 16:27:17","211.138.238.198","1434"
"2011-01-01 16:30:26","60.161.78.155","1434"
"2011-01-01 16:36:32","211.138.238.198","1434"
"2011-01-01 16:39:55","60.161.78.155","1434"
"2011-01-01 16:45:46","211.138.238.198","1434"
"2011-01-01 16:53:24","122.154.101.47","1434"
"2011-01-01 16:55:00","211.138.238.198","1434"
"2011-01-01 16:57:46","75.151.65.221","1434"
"2011-01-01 16:58:45","60.161.78.155","1434"
"2011-01-01 17:04:14","211.138.238.198","1434"
"2011-01-01 17:08:10","60.161.78.155","1434"
"2011-01-01 17:13:28","211.138.238.198","1434"
"2011-01-01 17:21:25","122.154.101.47","1434"
"2011-01-01 17:22:47","211.138.238.198","1434"
"2011-01-01 17:26:59","60.161.78.155","1434"
"2011-01-01 17:27:26","217.149.5.169","1434"
"2011-01-01 17:32:01","211.138.238.198","1434"
"2011-01-01 17:41:15","211.138.238.198","1434"
"2011-01-01 17:49:25","122.154.101.47","1434"
"2011-01-01 17:50:29","211.138.238.198","1434"
"2011-01-01 17:59:43","211.138.238.198","1434"
"2011-01-01 18:04:41","60.161.78.155","1434"
"2011-01-01 18:08:57","211.138.238.198","1434"
"2011-01-01 18:14:05","60.161.78.155","1434"
"2011-01-01 18:17:22","122.154.101.47","1434"
"2011-01-01 18:18:11","211.138.238.198","1434"
"2011-01-01 18:23:33","60.161.78.155","1434"
"2011-01-01 18:27:25","211.138.238.198","1434"
"2011-01-01 18:36:39","211.138.238.198","1434"
"2011-01-01 18:37:26","200.73.17.132","1434"
"2011-01-01 18:45:22","122.154.101.47","1434"
"2011-01-01 18:45:53","211.138.238.198","1434"
"2011-01-01 18:51:52","60.161.78.155","1434"
"2011-01-01 18:55:08","211.138.238.198","1434"
"2011-01-01 19:01:16","60.161.78.155","1434"
"2011-01-01 19:04:22","211.138.238.198","1434"
"2011-01-01 19:10:41","60.161.78.155","1434"
"2011-01-01 19:10:49","217.149.5.169","1434"
"2011-01-01 19:11:50","200.203.126.103","1434"
"2011-01-01 19:13:18","122.154.101.47","1434"
"2011-01-01 19:13:36","211.138.238.198","1434"
"2011-01-01 19:20:05","60.161.78.155","1434"
"2011-01-01 19:22:50","211.138.238.198","1434"
"2011-01-01 19:29:30","60.161.78.155","1434"
"2011-01-01 19:32:04","211.138.238.198","1434"
"2011-01-01 19:38:55","60.161.78.155","1434"
"2011-01-01 19:41:10","122.154.101.47","1434"
"2011-01-01 19:41:18","211.138.238.198","1434"
"2011-01-01 19:48:23","60.161.78.155","1434"
"2011-01-01 19:50:32","211.138.238.198","1434"
"2011-01-01 19:57:48","60.161.78.155","1434"
"2011-01-01 19:59:46","211.138.238.198","1434"
"2011-01-01 19:59:51","203.174.36.146","1434"
"2011-01-01 20:09:00","211.138.238.198","1434"
"2011-01-01 20:09:02","122.154.101.47","1434"
"2011-01-01 20:18:15","211.138.238.198","1434"
"2011-01-01 20:26:01","60.161.78.155","1434"
"2011-01-01 20:27:29","211.138.238.198","1434"
"2011-01-01 20:35:26","60.161.78.155","1434"
"2011-01-01 20:36:43","211.138.238.198","1434"
"2011-01-01 20:36:55","122.154.101.47","1434"
"2011-01-01 20:45:57","211.138.238.198","1434"
"2011-01-01 20:53:35","217.149.5.169","1434"
"2011-01-01 20:54:15","60.161.78.155","1434"
"2011-01-01 20:55:11","211.138.238.198","1434"
"2011-01-01 21:03:40","60.161.78.155","1434"
"2011-01-01 21:04:25","211.138.238.198","1434"
"2011-01-01 21:04:44","122.154.101.47","1434"
"2011-01-01 21:13:04","60.161.78.155","1434"
"2011-01-01 21:13:39","211.138.238.198","1434"
"2011-01-01 21:22:29","60.161.78.155","1434"
"2011-01-01 21:22:53","211.138.238.198","1434"
"2011-01-01 21:31:54","60.161.78.155","1434"
"2011-01-01 21:32:07","211.138.238.198","1434"
"2011-01-01 21:32:35","122.154.101.47","1434"
"2011-01-01 21:35:54","210.68.61.17","1434"
"2011-01-01 21:38:20","89.218.92.21","1434"
"2011-01-01 21:41:18","60.161.78.155","1434"
"2011-01-01 21:41:21","211.138.238.198","1434"
"2011-01-01 21:50:35","211.138.238.198","1434"
"2011-01-01 21:50:43","60.161.78.155","1434"
"2011-01-01 21:59:49","211.138.238.198","1434"
"2011-01-01 22:00:24","122.154.101.47","1434"
"2011-01-01 22:09:03","211.138.238.198","1434"
"2011-01-01 22:09:32","60.161.78.155","1434"
"2011-01-01 22:18:17","211.138.238.198","1434"
"2011-01-01 22:18:57","60.161.78.155","1434"
"2011-01-01 22:27:32","211.138.238.198","1434"
"2011-01-01 22:28:15","122.154.101.47","1434"
"2011-01-01 22:28:25","60.161.78.155","1434"
"2011-01-01 22:32:47","217.218.253.14","1434"
"2011-01-01 22:36:46","211.138.238.198","1434"
"2011-01-01 22:37:38","217.149.5.169","1434"
"2011-01-01 22:46:00","211.138.238.198","1434"
"2011-01-01 22:47:14","60.161.78.155","1434"
"2011-01-01 22:53:49","75.151.65.221","1434"
"2011-01-01 22:55:14","211.138.238.198","1434"
"2011-01-01 22:56:07","122.154.101.47","1434"
"2011-01-01 22:56:39","60.161.78.155","1434"
"2011-01-01 23:04:28","211.138.238.198","1434"
"2011-01-01 23:13:42","211.138.238.198","1434"
"2011-01-01 23:22:56","211.138.238.198","1434"
"2011-01-01 23:23:57","122.154.101.47","1434"
"2011-01-01 23:32:10","211.138.238.198","1434"
"2011-01-01 23:41:24","211.138.238.198","1434"
"2011-01-01 23:43:42","60.161.78.155","1434"
"2011-01-01 23:50:38","211.138.238.198","1434"
"2011-01-01 23:51:45","122.154.101.47","1434"
"2011-01-01 23:53:07","60.161.78.155","1434"
"2011-01-01 23:54:33","210.68.61.17","1434"
"2011-01-01 23:59:53","211.138.238.198","1434"
"2011-01-02 00:02:31","60.161.78.155","1434"
"2011-01-02 00:09:07","211.138.238.198","1434"
"2011-01-02 00:11:56","60.161.78.155","1434"
"2011-01-02 00:18:21","211.138.238.198","1434"
"2011-01-02 00:19:35","122.154.101.47","1434"
"2011-01-02 00:19:41","217.149.5.169","1434"
"2011-01-02 00:19:44","78.8.177.34","1434"
"2011-01-02 00:21:20","60.161.78.155","1434"
"2011-01-02 00:27:35","211.138.238.198","1434"
"2011-01-02 00:30:45","60.161.78.155","1434"
"2011-01-02 00:34:22","222.170.66.195","1434"
"2011-01-02 00:36:49","211.138.238.198","1434"
"2011-01-02 00:46:03","211.138.238.198","1434"
"2011-01-02 00:47:29","122.154.101.47","1434"
"2011-01-02 00:49:34","60.161.78.155","1434"
"2011-01-02 00:55:17","211.138.238.198","1434"
"2011-01-02 00:58:59","60.161.78.155","1434"
"2011-01-02 01:02:06","194.67.7.210","1434"
"2011-01-02 01:04:31","211.138.238.198","1434"
"2011-01-02 01:06:52","218.65.227.203","1434"
"2011-01-02 01:08:23","60.161.78.155","1434"
"2011-01-02 01:08:33","222.124.23.164","1434"
"2011-01-02 01:13:46","211.138.238.198","1434"
"2011-01-02 01:15:24","122.154.101.47","1434"
"2011-01-02 01:17:48","60.161.78.155","1434"
"2011-01-02 01:23:00","211.138.238.198","1434"
"2011-01-02 01:27:13","60.161.78.155","1434"
"2011-01-02 01:32:14","211.138.238.198","1434"
"2011-01-02 01:36:37","60.161.78.155","1434"
"2011-01-02 01:41:28","211.138.238.198","1434"
"2011-01-02 01:43:20","122.154.101.47","1434"
"2011-01-02 01:46:02","60.161.78.155","1434"
"2011-01-02 01:50:42","211.138.238.198","1434"
"2011-01-02 01:59:56","211.138.238.198","1434"
"2011-01-02 02:02:44","217.149.5.169","1434"
"2011-01-02 02:04:51","60.161.78.155","1434"
"2011-01-02 02:09:13","211.138.238.198","1434"
"2011-01-02 02:11:17","122.154.101.47","1434"
"2011-01-02 02:18:27","211.138.238.198","1434"
"2011-01-02 02:18:35","222.124.23.164","1434"
"2011-01-02 02:23:42","60.161.78.155","1434"
"2011-01-02 02:27:41","211.138.238.198","1434"
"2011-01-02 02:33:07","60.161.78.155","1434"
"2011-01-02 02:36:55","211.138.238.198","1434"
"2011-01-02 02:38:46","124.239.208.103","1434"
"2011-01-02 02:39:07","122.154.101.47","1434"
"2011-01-02 02:42:31","60.161.78.155","1434"
"2011-01-02 02:46:09","211.138.238.198","1434"
"2011-01-02 02:55:23","211.138.238.198","1434"
"2011-01-02 03:04:37","211.138.238.198","1434"
"2011-01-02 03:07:10","122.154.101.47","1434"
"2011-01-02 03:10:45","60.161.78.155","1434"
"2011-01-02 03:13:51","211.138.238.198","1434"
"2011-01-02 03:23:05","211.138.238.198","1434"
"2011-01-02 03:29:34","60.161.78.155","1434"
"2011-01-02 03:32:19","211.138.238.198","1434"
"2011-01-02 03:35:07","122.154.101.47","1434"
"2011-01-02 03:36:54","200.203.126.103","1434"
"2011-01-02 03:38:59","60.161.78.155","1434"
"2011-01-02 03:41:07","94.242.171.202","1434"
"2011-01-02 03:41:21","60.244.115.83","1434"
"2011-01-02 03:41:33","211.138.238.198","1434"
"2011-01-02 03:44:21","217.149.5.169","1434"
"2011-01-02 03:48:24","60.161.78.155","1434"
"2011-01-02 03:50:47","211.138.238.198","1434"
"2011-01-02 03:57:48","60.161.78.155","1434"
"2011-01-02 04:00:01","211.138.238.198","1434"
"2011-01-02 04:02:59","122.154.101.47","1434"
"2011-01-02 04:07:13","60.161.78.155","1434"
"2011-01-02 04:09:16","211.138.238.198","1434"
"2011-01-02 04:10:47","194.67.7.210","1434"
"2011-01-02 04:16:41","60.161.78.155","1434"
"2011-01-02 04:18:30","211.138.238.198","1434"
"2011-01-02 04:20:23","210.245.84.17","1434"
"2011-01-02 04:26:07","60.161.78.155","1434"
"2011-01-02 04:27:44","211.138.238.198","1434"
"2011-01-02 04:30:52","122.154.101.47","1434"
"2011-01-02 04:35:32","60.161.78.155","1434"
"2011-01-02 04:36:58","211.138.238.198","1434"
"2011-01-02 04:43:50","203.174.36.146","1434"
"2011-01-02 04:44:56","60.161.78.155","1434"
"2011-01-02 04:46:12","211.138.238.198","1434"
"2011-01-02 04:48:00","92.131.103.130","1434"
"2011-01-02 04:54:21","60.161.78.155","1434"
"2011-01-02 04:55:30","211.138.238.198","1434"
"2011-01-02 04:58:50","122.154.101.47","1434"
"2011-01-02 05:04:44","211.138.238.198","1434"
"2011-01-02 05:13:11","60.161.78.155","1434"
"2011-01-02 05:13:58","211.138.238.198","1434"
"2011-01-02 05:22:35","60.161.78.155","1434"
"2011-01-02 05:23:12","211.138.238.198","1434"
"2011-01-02 05:25:24","217.149.5.169","1434"
"2011-01-02 05:26:36","122.154.101.47","1434"
"2011-01-02 05:32:00","60.161.78.155","1434"
"2011-01-02 05:32:26","211.138.238.198","1434"
"2011-01-02 05:37:21","94.188.21.147","1434"
"2011-01-02 05:41:25","60.161.78.155","1434"
"2011-01-02 05:41:40","211.138.238.198","1434"
"2011-01-02 05:50:53","60.161.78.155","1434"
"2011-01-02 05:50:54","211.138.238.198","1434"
"2011-01-02 05:54:28","122.154.101.47","1434"
"2011-01-02 06:00:08","211.138.238.198","1434"
"2011-01-02 06:00:17","60.161.78.155","1434"
"2011-01-02 06:09:25","211.138.238.198","1434"
"2011-01-02 06:18:39","211.138.238.198","1434"
"2011-01-02 06:19:07","60.161.78.155","1434"
"2011-01-02 06:22:22","122.154.101.47","1434"
"2011-01-02 06:27:53","211.138.238.198","1434"
"2011-01-02 06:28:31","60.161.78.155","1434"
"2011-01-02 06:33:27","200.73.17.132","1434"
"2011-01-02 06:37:07","211.138.238.198","1434"
"2011-01-02 06:37:56","60.161.78.155","1434"
"2011-01-02 06:46:21","211.138.238.198","1434"
"2011-01-02 06:47:21","60.161.78.155","1434"
"2011-01-02 06:50:15","122.154.101.47","1434"
"2011-01-02 06:55:36","211.138.238.198","1434"
"2011-01-02 06:56:45","60.161.78.155","1434"
"2011-01-02 07:04:50","211.138.238.198","1434"
"2011-01-02 07:06:10","60.161.78.155","1434"
"2011-01-02 07:07:40","217.149.5.169","1434"
"2011-01-02 07:14:04","211.138.238.198","1434"
"2011-01-02 07:15:35","60.161.78.155","1434"
"2011-01-02 07:18:08","122.154.101.47","1434"
"2011-01-02 07:23:22","211.138.238.198","1434"
"2011-01-02 07:25:03","60.161.78.155","1434"
"2011-01-02 07:32:36","211.138.238.198","1434"
"2011-01-02 07:34:28","60.161.78.155","1434"
"2011-01-02 07:41:50","211.138.238.198","1434"
"2011-01-02 07:43:53","60.161.78.155","1434"
"2011-01-02 07:46:03","122.154.101.47","1434"
"2011-01-02 07:51:04","211.138.238.198","1434"
"2011-01-02 07:52:09","94.188.21.147","1434"
"2011-01-02 08:00:18","211.138.238.198","1434"
"2011-01-02 08:02:42","60.161.78.155","1434"
"2011-01-02 08:09:32","211.138.238.198","1434"
"2011-01-02 08:12:10","60.161.78.155","1434"
"2011-01-02 08:14:00","122.154.101.47","1434"
"2011-01-02 08:18:47","211.138.238.198","1434"
"2011-01-02 08:21:35","60.161.78.155","1434"
"2011-01-02 08:28:01","211.138.238.198","1434"
"2011-01-02 08:37:15","211.138.238.198","1434"
"2011-01-02 08:40:28","60.161.78.155","1434"
"2011-01-02 08:41:56","122.154.101.47","1434"
"2011-01-02 08:46:29","211.138.238.198","1434"
"2011-01-02 08:49:53","60.161.78.155","1434"
"2011-01-02 08:50:48","217.149.5.169","1434"
"2011-01-02 08:55:43","211.138.238.198","1434"
"2011-01-02 08:59:17","60.161.78.155","1434"
"2011-01-02 09:04:57","211.138.238.198","1434"
"2011-01-02 09:07:11","217.218.253.14","1434"
"2011-01-02 09:07:16","94.188.21.147","1434"
"2011-01-02 09:08:42","60.161.78.155","1434"
"2011-01-02 09:09:54","122.154.101.47","1434"
"2011-01-02 09:14:11","211.138.238.198","1434"
"2011-01-02 09:18:06","60.161.78.155","1434"
"2011-01-02 09:23:25","211.138.238.198","1434"
"2011-01-02 09:27:31","60.161.78.155","1434"
"2011-01-02 09:32:39","211.138.238.198","1434"
"2011-01-02 09:36:56","60.161.78.155","1434"
"2011-01-02 09:37:51","122.154.101.47","1434"
"2011-01-02 09:41:53","211.138.238.198","1434"
"2011-01-02 09:48:30","200.73.17.132","1434"
"2011-01-02 09:51:07","211.138.238.198","1434"
"2011-01-02 09:51:29","210.245.84.17","1434"
"2011-01-02 09:55:49","60.161.78.155","1434"
"2011-01-02 10:00:21","211.138.238.198","1434"
"2011-01-02 10:05:13","60.161.78.155","1434"
"2011-01-02 10:05:46","122.154.101.47","1434"
"2011-01-02 10:05:53","94.188.21.147","1434"
"2011-01-02 10:09:35","211.138.238.198","1434"
"2011-01-02 10:14:38","60.161.78.155","1434"
"2011-01-02 10:18:49","211.138.238.198","1434"
"2011-01-02 10:28:03","211.138.238.198","1434"
"2011-01-02 10:28:16","210.245.84.17","1434"
"2011-01-02 10:32:59","217.149.5.169","1434"
"2011-01-02 10:33:43","122.154.101.47","1434"
"2011-01-02 10:35:11","94.188.21.147","1434"
"2011-01-02 10:37:17","211.138.238.198","1434"
"2011-01-02 10:38:39","200.73.17.132","1434"
"2011-01-02 10:42:55","60.161.78.155","1434"
"2011-01-02 10:46:32","211.138.238.198","1434"
"2011-01-02 10:55:46","211.138.238.198","1434"
"2011-01-02 11:01:42","122.154.101.47","1434"
"2011-01-02 11:01:44","60.161.78.155","1434"
"2011-01-02 11:02:03","60.244.115.83","1434"
